"code","name","Ölçü Br1   ","Ölçü Br2   ","Pay-1   ","Payda-1   ","Ölçü Br3   ","Pay-2   ","Payda-2   ","price","Alış Fiyatı-1   "
"POP PERÇİN09","4X25 POP PERÇİN","AD","","1","1","","1","1","0.82","0.00000"
"POP PERÇİN10","5X8 POP PERÇİN","AD","","1","1","","1","1","0.89","0.00000"
"POP PERÇİN11","5X10 POP PERÇİN","AD","","1","1","","1","1","0.89","0.00000"
"POP PERÇİN12","5X25 POP PERÇİN","AD","","1","1","","1","1","1.17","0.00000"
"POP PERÇİN13","5X30 POP PERÇİN","AD","","1","1","","1","1","1.42","0.00000"
"POP PERÇİN14","4X8 POP PERÇİN","AD","","1","1","","1","1","0.56","0.00000"
"POP PERÇİN15","3,2X8 ÇELİK POP PERÇİN","AD","","1","1","","1","1","0.66","0.00000"
"POP PERÇİN16","6X25 POP PERÇİN","AD","","1","1","","1","1","3.49","0.00000"
"POP PERÇİN17","3,2X12 ÇELİK POP PERÇİN","AD","","1","1","","1","1","0.71","0.00000"
"POP PERÇİN18","3X10 POP PERÇİN","AD","","1","1","","1","1","0.59","0.00000"
"POP PERÇİN19","4X5 POP PERÇİN","AD","","1","1","","1","1","0.54","0.00000"
"POP PERÇİN20","4X6 POP PERÇİN","AD","","1","1","","1","1","0.53","0.00000"
"POWERKKONT","KURU KONTAK SPREYİ 400 ML POWERBULL","AD","","1","1","","1","1","35.00","0.00000"
"POWERKLM","KLİMA TEMİZLEME KÖPÜĞÜ 400 ML POWERBULL","AD","","1","1","","1","1","25.80","0.00000"
"POWERKLMLA","KLİMA KOKU BOMBASI LAVANTA 200 ML POWERBULL","AD","","1","1","","1","1","16.94","0.00000"
"POWERKLMLİ","KLİMA KOKU BOMBASI LİMON 200 ML POWERBULL","AD","","1","1","","1","1","16.94","0.00000"
"POWERKLPSL","KALIP AYIRICI SPREY SİLİKONLU 400 ML POWERBULL","AD","","1","1","","1","1","22.75","0.00000"
"POWERLTK","LASTİK TAMİR SPREYİ 400 ML POWERBULL","AD","","1","1","","1","1","29.95","0.00000"
"POWERWASH-001","POWERWASH APW-VSA OTO YIKAMA","AD","","1","1","","1","1","0.00","0.00000"
"POWERZINC","ZİNCİR YAĞLAMA SPREYİ 400 ML POWERBULL","AD","","1","1","","1","1","25.95","0.00000"
"PPGN04","4MM PNOMATİK PERDE GEÇİŞ NİPELİ","AD","","1","1","","1","1","22.00","0.00000"
"PPGN06","6MM PNOMATİK PERDE GEÇİŞ NİPELİ","AD","","1","1","","1","1","30.00","0.00000"
"PPGN08","8MM PNOMATİK PERDE GEÇİŞ NİPELİ","AD","","1","1","","1","1","41.00","0.00000"
"PPGN10","10MM PNOMATİK PERDE GEÇİŞ NİPELİ","AD","","1","1","","1","1","58.00","0.00000"
"PPRC","DN100 PPRC BORU 4 MT","AD","AD","1","1","","1","1","0.00","0.00000"
"PPRC-0001","DN 100 PPRC PLANJ","AD","AD","1","1","","1","1","0.00","0.00000"
"PPRC-0002","DN 100 PPRC YAKA","AD","AD","1","1","","1","1","0.00","0.00000"
"PPRC-0003","DN100 PPRC DİRSEK","AD","AD","1","1","","1","1","0.00","0.00000"
"PPRC-0004","1/2 PPRC BORU","AD","AD","1","1","","1","1","0.00","0.00000"
"PPRC-0005","1/2 PPRC BORU KELEPÇESİ","AD","AD","1","1","","1","1","0.00","0.00000"
"PPRC-0006","32 MM PPRC MANŞON","AD","AD","1","1","","1","1","0.00","0.00000"
"PPRC-002","40/32 PPRC REDİKSİYON","AD","AD","1","1","","1","1","0.00","0.00000"
"PPRC-003","32/20 PPRC REDİKSİYON","AD","AD","1","1","","1","1","0.00","0.00000"
"PPRC_001","50/40 PPRC REDİKSİYON","AD","AD","1","1","","1","1","0.00","0.00000"
"PPRC001","PPRC BORU 20 (1/2'')","AD","","1","1","","1","1","0.00","0.00000"
"PPRC002","PPRC DİRSEK 20*90(1/2'')","AD","","1","1","","1","1","0.00","0.00000"
"PPRC003","PPRC MAŞON 20(1/2'')","AD","","1","1","","1","1","0.00","0.00000"
"PPRC004","PPRC KÜRESEL VANA 20(1/2'')","AD","","1","1","","1","1","0.00","0.00000"
"PPRC005","PPRC İÇ DİŞ DİRSEK 20(1/2'')","AD","","1","1","","1","1","0.00","0.00000"
"PPRC006","PPRC T 20(1/2'')","AD","","1","1","","1","1","0.00","0.00000"
"PPRC007","90 MM PPRC BORU","AD","","1","1","","1","1","0.00","0.00000"
"PPRC008","90 MM PPRC MAŞON","AD","","1","1","","1","1","0.00","0.00000"
"PPRC009","PPRC BORU KAYNAK MAKİNESİ DİJİTAL","AD","","1","1","","1","1","845.00","0.00000"
"PR-160200","PROX SICAK HAVA TABANCASI 2000W","AD","","1","1","","1","1","0.00","0.00000"
"PR1/4 10","1/4 10 PNOMATİK REKOR","AD","","1","1","","1","1","17.80","0.00000"
"PR1/4 12","1/4 12 PNOMATİK REKOR","AD","","1","1","","1","1","23.05","0.00000"
"PR1/4 6","1/4 6 PNOMATİK REKOR","AD","","1","1","","1","1","11.00","0.00000"
"PR1/4 8","1/4 8 PNOMATİK REKOR","AD","","1","1","","1","1","11.00","0.00000"
"PR1/8 10","1/8 10 PNOMATİK REKOR","AD","","1","1","","1","1","17.80","0.00000"
"PR1/8 6","1/8 6 PNOMATİK REKOR","AD","","1","1","","1","1","11.00","0.00000"
"PR1/8 8","1/8 8 PNOMATİK REKOR","AD","","1","1","","1","1","11.00","0.00000"
"PR100400","PROX 18 V 1,5AH ŞARZLI MATKAP","AD","","1","1","","1","1","0.00","0.00000"
"PR100800","PROX 18V 4,0AH ŞARZLI MATKAP","AD","","1","1","","1","1","0.00","0.00000"
"PR150600","90*182 TİTREŞİM ZIMPARA 200W","AD","AD","1","1","","1","1","0.00","0.00000"
"PR3/8 10","3/8 10 PNOMATİK REKOR","AD","","1","1","","1","1","23.55","0.00000"
"PR3/8 12","3/8 12 PNOMATİK REKOR","AD","","1","1","","1","1","25.50","0.00000"
"PR3/8 6","3/8 6 PNOMATİK REKOR","AD","","1","1","","1","1","22.10","0.00000"
"PR3/8 8","3/8 8 PNOMATİK REKOR","AD","","1","1","","1","1","23.55","0.00000"
"PROFİL","ELOKSALLI ALM.PROFİL","AD","","1","1","","1","1","0.00","0.00000"
"PROFİL-01","20*10 LAMA DEMİR","AD","","1","1","","1","1","0.00","0.00000"
"PROFİL01","40*40 PROFİL","AD","","1","1","","1","1","0.00","0.00000"
"PROFİL02","30*30 KÖŞEBENT","AD","","1","1","","1","1","0.00","0.00000"
"PROFİL03","40*20 PROFİL","AD","","1","1","","1","1","0.00","0.00000"
"PROFİL04","30*30*2 PROFİL","AD","","1","1","","1","1","0.00","0.00000"
"PROTERPR680","PROTER KALIPÇI TAŞLAMA 6 MM 600W PR680","AD","","1","1","","1","1","0.00","0.00000"
"PROX100100","PROX AKÜLÜ VİDALAMA 12V 1,5AH","AD","","1","1","","1","1","0.00","0.00000"
"PROX100500","PROX 14.4V 2,0 AH LIT. AKÜLÜ VİDALAMA SAMSUNG BAT.","AD","","1","1","","1","1","0.00","0.00000"
"PROX1100","PROX DELİCİ 1100 W","AD","","1","1","","1","1","0.00","0.00000"
"PROX110400","PROX 13MM DARBELİ MATKAP 850W","AD","","1","1","","1","1","0.00","0.00000"
"PROX110500","PROX 13 MM DARBELİ MATKAP 1050W ALÜM.DİŞLİ KUTU","AD","","1","1","","1","1","0.00","0.00000"
"PROX110800","PROX 1/2 SOMUN SIKMA 1200W","AD","","1","1","","1","1","0.00","218.35800"
"PROX110900","PROX 10 MM DARBESİZ MATKAP 450W","AD","","1","1","","1","1","0.00","0.00000"
"PROX112","PROX 13 MM DARBELİ MATKAP","AD","","1","1","","1","1","0.00","0.00000"
"PROX120100","PROX 115 MM AVUÇ TAŞLAMA 710W","AD","","1","1","","1","1","0.00","0.00000"
"PROX120200","PROX 115 MM AVUÇ TAŞLAMA 950W DEVİR AYARLI","AD","","1","1","","1","1","0.00","0.00000"
"PROX120600","PROX 230MM 2600W TAŞ MOTORU","AD","","1","1","","1","1","0.00","0.00000"
"PROX120700","PROX 180MM POLİSAJ MAKİNASI 1200W","AD","","1","1","","1","1","0.00","0.00000"
"PROX130100","PROX 26 MM KIRICI DELİCİ 850W","AD","","1","1","","1","1","0.00","0.00000"
"PROX130200","PROX 40 MM KIRICI DELİCİ 1200W","AD","","1","1","","1","1","0.00","0.00000"
"PROX130700","32 MM KIRICI DELİCİ 1100W","AD","","1","1","","1","1","0.00","0.00000"
"PROX140300","PROX 175 MM TAŞLAMA MOTORU","AD","","1","1","","1","1","0.00","0.00000"
"PROX150","PROX 150 MM TAŞLAMA MOTORU","AD","","1","1","","1","1","0.00","0.00000"
"PROX150100","PROX 100 MM DEKUPAJ 620 W","AD","","1","1","","1","1","0.00","0.00000"
"PROX150300","PROX 750 W PLANYA","AD","","1","1","","1","1","0.00","0.00000"
"PROX150400","PROX 80 MM DEKUPAJ 650W","AD","","1","1","","1","1","0.00","0.00000"
"PROX150500","PROX 100 MM DEKUPAJ 750W","AD","","1","1","","1","1","0.00","0.00000"
"PROX180MM","PROX 180 MM TAŞLAMA 2600W","AD","","1","1","","1","1","0.00","0.00000"
"PROX185MM","PROX 185 MM SUNTA KESME 1450W","AD","","1","1","","1","1","0.00","0.00000"
"PROX200","PROX 200 MM TAŞLAMA MOTORU","AD","","1","1","","1","1","0.00","0.00000"
"PROX330","PROX 330 W TİTREŞİMLİ ZIMPARA","AD","","1","1","","1","1","0.00","0.00000"
"PROX355MM","DHT 355 MM PROFİL KESME 2400W","AD","","1","1","","1","1","2.20","0.00000"
"PROXT200","PROX 200 W TİTREŞİMLİ ZIMPARA","AD","","1","1","","1","1","0.00","0.00000"
"PRİNÇ-001","1/2 PRİNÇ YE İKİLİ GÖVDE","AD","","1","1","","1","1","0.00","0.00000"
"PT-4011","PANTHER PT-4011 ŞARZLI FENER","AD","","1","1","","1","1","0.00","0.00000"
"PT-4701","PANTHER PT-4701 ŞARZLI FENER","AD","","1","1","","1","1","0.00","0.00000"
"PT10","10 PNOMATİK TE","AD","","1","1","","1","1","13.45","0.00000"
"PT12","12 PNOMATİK TE","AD","","1","1","","1","1","10.70","0.00000"
"PT6","6 PNOMATİK TE","AD","","1","1","","1","1","9.15","0.00000"
"PT8","8 PNOMATİK TE","AD","","1","1","","1","1","11.05","0.00000"
"PTG-0001","PV.1 3-12 MM KILAVUZ PAFTA TAKIMI","AD","","1","1","","1","1","0.00","0.00000"
"PTG-0002","PTG 4 MM UZUN PARMAK FREZE","AD","","1","1","","1","1","0.00","0.00000"
"PTG012","1,2 MM MATKAP UCU","AD","","1","1","","1","1","0.14","0.00000"
"PTG016","1,6 MM MATKAP UCU","AD","","1","1","","1","1","0.14","0.00000"
"PTG017","1,7 MM MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTG018","1,8 MM MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTG022","2,2 MM MATKAP UCU","AD","","1","1","","1","1","0.50","0.00000"
"PTG023","2,3 MM MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTG024","2,4 MM MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTG027","2,7 MM MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTG032","3,2 MM MATKAP UCU","AD","","1","1","","1","1","0.58","0.00000"
"PTG032A","3,2 MM A.SERİ MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTG033","3,3 MM MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTG034","3,4 MM MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTG037","3,7 MM MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTG042","4,2 MM MATKAP UCU","AD","","1","1","","1","1","0.70","0.00000"
"PTG043","4,3 MM MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTG044","4,4 MM MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTG047","4,7 MM MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTG052","5,2 MM MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTG058","5,8 MM MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTG062","6,2 MM MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTG08","0,8 MM MATKAP UCU","AD","","1","1","","1","1","0.14","0.00000"
"PTG1","1,0 MM MATKAP UCU","AD","","1","1","","1","1","0.14","0.00000"
"PTG10","10,0 MM MATKAP UCU","AD","","1","1","","1","1","3.79","0.00000"
"PTG1011","M10-11 30*11 PAFTA KOLU","AD","","1","1","","1","1","0.00","0.00000"
"PTG102","10,2 MM MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTG105","10,5 MM MATKAP UCU","AD","","1","1","","1","1","4.14","0.00000"
"PTG11","11,0 MM MATKAP UCU","AD","","1","1","","1","1","4.83","0.00000"
"PTG112","11,2 MM MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTG115","11,5 MM MATKAP UCU","AD","","1","1","","1","1","5.10","0.00000"
"PTG116","11,6 MM MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTG118","11,8 MM MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTG12","12,0 MM MATKAP UCU","AD","","1","1","","1","1","5.63","0.00000"
"PTG1214","M12-14 38*14 PAFTA KOLU","AD","","1","1","","1","1","9.30","0.00000"
"PTG125","12,5 MM MATKAP UCU","AD","","1","1","","1","1","5.98","0.00000"
"PTG13","13,0 MM MATKAP UCU","AD","","1","1","","1","1","6.44","0.00000"
"PTG135","13,5 MM MATKAP UCU","AD","","1","1","","1","1","9.43","0.00000"
"PTG14","14,0 MM MATKAP UCU","AD","","1","1","","1","1","9.25","0.00000"
"PTG14*1,5","M14X1,5 DİŞ 2Lİ MAKİNA KLAVUZ","AD","","1","1","","1","1","0.00","0.00000"
"PTG145","14,5 MM MATKAP UCU","AD","","1","1","","1","1","10.60","0.00000"
"PTG15","1,5 MM MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTG150","15,0 MM MATKAP UCU","AD","","1","1","","1","1","11.00","0.00000"
"PTG155","15,5 MM MATKAP UCU","AD","","1","1","","1","1","11.60","0.00000"
"PTG16","16,0 MM MATKAP UCU","AD","","1","1","","1","1","12.50","0.00000"
"PTG165","16,5 MM MATKAP UCU","AD","","1","1","","1","1","13.20","0.00000"
"PTG17","17,0 MM MATKAP UCU","AD","","1","1","","1","1","13.75","0.00000"
"PTG175","17,5 MM MATKAP UCU","AD","","1","1","","1","1","14.50","0.00000"
"PTG18","18,0 MM MATKAP UCU","AD","","1","1","","1","1","14.80","0.00000"
"PTG185","18,5 MM MATKAP UCU","AD","","1","1","","1","1","15.80","0.00000"
"PTG1869/3","8,5 MM MATKAP UCU UZUN 1869/3","AD","","1","1","","1","1","2.20","0.00000"
"PTG19","19,0 MM MATKAP UCU","AD","","1","1","","1","1","16.50","0.00000"
"PTG195","19,5 MM MATKAP UCU","AD","","1","1","","1","1","18.00","0.00000"
"PTG2","2,0 MM MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTG20","20,0 MM MATKAP UCU","AD","","1","1","","1","1","18.50","0.00000"
"PTG20,5","20,5 MM MATKAP UCU","AD","","1","1","","1","1","0.00","43.87500"
"PTG21","21,0 MM MATKAP UCU","AD","","1","1","","1","1","0.00","48.75000"
"PTG21,5","21,5 MM MATKAP UCU","AD","","1","1","","1","1","0.00","53.62500"
"PTG22","22,0 MM MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTG23","23,0 MM MATAKP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTG235","23,5 MM KATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTG24","24,0 MM MATKAP UCU","AD","","1","1","","1","1","0.00","75.56250"
"PTG245","24,5 MM MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTG25","2,5 MM MATKAP UCU","AD","","1","1","","1","1","0.30","0.00000"
"PTG25,0","25,0 MM MATKAP UCU","AD","","1","1","","1","1","0.00","85.31250"
"PTG3","3,0 MM MATKAP UCU","AD","","1","1","","1","1","0.51","0.00000"
"PTG3,0ÇUZUN","PTG 3,0 MM ÇOK UZUN MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTG3,0UZUN","PTG 3,0 MM UZUN MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTG35","3,5 MM MATKAP UCU","AD","","1","1","","1","1","0.59","0.00000"
"PTG38","9,8 MM MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTG4","4,0 MM MATKAP UCU","AD","","1","1","","1","1","0.64","0.00000"
"PTG4,0ÇUZUN","PTG 4,0 MM ÇOK UZUN MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTG4,0PUN.MAT.","PTG 4MM PUNTA MATKABI","AD","","1","1","","1","1","0.00","0.00000"
"PTG4,0UZUN","PTG 4,0 MM UZUN MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTG4,2MMUZUN","PTG 4,2 MM UZUN MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTG412","M4-12 KILAVUZ KOLU","AD","","1","1","","1","1","0.00","0.00000"
"PTG45","4,5 MM MATKAP UCU","AD","","1","1","","1","1","0.79","0.00000"
"PTG456","M4,5-6 20*7 PAFTA KOLU","AD","","1","1","","1","1","4.90","0.00000"
"PTG5","5,0 MM MATKAP UCU","AD","","1","1","","1","1","0.90","0.00000"
"PTG5,0ÇUZUN","PTG 5,0 MM ÇOK UZUN MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTG5,0UZUN","PTG 5,0 MM UZUN MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTG520","M5-20 (NO:3) KLAVUZ KOLU","AD","","1","1","","1","1","15.20","0.00000"
"PTG55","5,5 MM MATKAP UCU","AD","","1","1","","1","1","1.05","0.00000"
"PTG6","6,0 MM MATKAP UCU","AD","","1","1","","1","1","1.22","0.00000"
"PTG6,0UZUN","PTG 6,0 MM UZUN MATKAP UCU","AD","","1","1","","1","1","1.08","0.00000"
"PTG63","6,3 MM MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTG65","6,5 MM MATKAP UCU","AD","","1","1","","1","1","1.45","0.00000"
"PTG67","6,7 MM MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTG7","7,0 MM MATKAP UCU","AD","","1","1","","1","1","1.72","0.00000"
"PTG72","7,2 MM MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTG75","7,5 MM MATKAP UCU","AD","","1","1","","1","1","1.84","0.00000"
"PTG78","7,8 MM MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTG79","M7-9 25*9 PAFTA KOLU","AD","","1","1","","1","1","6.30","0.00000"
"PTG8","8,0 MM MATKAP UCU","AD","","1","1","","1","1","2.20","0.00000"
"PTG8,0ÇUZUN","PTG 8,0 MM ÇOK UZUN MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTG8,0UZUN","PTG 8,0 MM UZUN MATKAP UCU","AD","","1","1","","1","1","1.92","0.00000"
"PTG82","8,2 MM MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTG85","8,5 MM MATKAP UCU","AD","","1","1","","1","1","2.40","0.00000"
"PTG9","9,0 MM MATKAP UCU","AD","","1","1","","1","1","2.82","0.00000"
"PTG92","9,2 MM MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTG95","9,5 MM MATKAP UCU","AD","","1","1","","1","1","3.28","0.00000"
"PTGA1","1,0 MM A.SERİ MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTGA1,5","1,5 MM A.SERİ MATKAP UCU","AD","","1","1","","1","1","0.38","0.00000"
"PTGA10","10,0 MM A.SERİ MATKAP UCU","AD","","1","1","","1","1","7.26","0.00000"
"PTGA10,2","10,2 MM A.SERİ MATKAP UCU","AD","","1","1","","1","1","10.15","0.00000"
"PTGA105","10,5 MM A.SERİ MATKAP UCU","AD","","1","1","","1","1","7.97","0.00000"
"PTGA11","11,0 MM A.SERİ MATKAP UCU","AD","","1","1","","1","1","9.05","0.00000"
"PTGA115","11,5 MM A.SERİ MATKAP UCU","AD","","1","1","","1","1","9.90","0.00000"
"PTGA12","12,0 MM A.SERİ MATKAP UCU","AD","","1","1","","1","1","11.22","0.00000"
"PTGA125","12,5 MM A.SERİ MATKAP UCU","AD","","1","1","","1","1","12.65","0.00000"
"PTGA13","13,0 MM A.SERİ MATKAP UCU","AD","","1","1","","1","1","14.10","0.00000"
"PTGA135","13,5 MM A.SERİ MATKAP UCU","AD","","1","1","","1","1","21.45","0.00000"
"PTGA14","14,0 MM A.SERİ MATKAP UCU","AD","","1","1","","1","1","22.00","0.00000"
"PTGA145","14,5 MM A.SERİ MATKAP UCU","AD","","1","1","","1","1","25.10","0.00000"
"PTGA15","15,0 MM A.SERİ MATKAP UCU","AD","","1","1","","1","1","26.40","0.00000"
"PTGA155","15,5 MM A.SERİ MATKAP UCU","AD","","1","1","","1","1","27.50","0.00000"
"PTGA16","16,0 MM A.SERİ MATKAP UCU","AD","","1","1","","1","1","28.50","0.00000"
"PTGA165","16,5 MM A.SERİ MATKAP UCU","AD","","1","1","","1","1","31.25","0.00000"
"PTGA17","17,0 MM A.SERİ MATKAP UCU","AD","","1","1","","1","1","33.45","0.00000"
"PTGA175","17,5 MM A.SERİ MATKAP UCU","AD","","1","1","","1","1","36.40","0.00000"
"PTGA18","18,0 MM A.SERİ MATKAP UCU","AD","","1","1","","1","1","39.40","0.00000"
"PTGA185","18,5 MM A.SERİ MATKAP UCU","AD","","1","1","","1","1","42.35","0.00000"
"PTGA19","19,0 MM A.SERİ MATKAP UCU","AD","","1","1","","1","1","45.45","0.00000"
"PTGA195","19,5 MM A.SERİ MATKAP UCU","AD","","1","1","","1","1","50.00","0.00000"
"PTGA2","2,0 MM A.SERİ MATKAP UCU","AD","","1","1","","1","1","0.60","0.00000"
"PTGA20","20,0 MM A.SERİ MATKAP UCU","AD","","1","1","","1","1","54.55","0.00000"
"PTGA25","2,5 MM A.SERİ MATKAP UCU","AD","","1","1","","1","1","0.84","0.00000"
"PTGA3","3,0 MM A.SERİ MATKAP UCU","AD","","1","1","","1","1","0.96","0.00000"
"PTGA3,5","3,5 MM A.SERİ MATKAP UCU","AD","","1","1","","1","1","1.07","0.00000"
"PTGA4","4,0 MM A.SERİ MATKAP UCU","AD","","1","1","","1","1","1.13","0.00000"
"PTGA4,3","4,3 MM A.SERİ MATKAP UCU","AD","","1","1","","1","1","1.75","0.00000"
"PTGA42","4,2 MM A.SERİ MATKAP UCU","AD","","1","1","","1","1","1.21","0.00000"
"PTGA45","4,5 MM A.SERİ MATKAP UCU","AD","","1","1","","1","1","1.39","0.00000"
"PTGA5","5,0 MM A.SERİ MATKAP UCU","AD","","1","1","","1","1","1.52","0.00000"
"PTGA55","5,5 MM A.SERİ MATKAP UCU","AD","","1","1","","1","1","1.89","0.00000"
"PTGA6","6,0 MM A.SERİ MATKAP UCU","AD","","1","1","","1","1","2.25","0.00000"
"PTGA6,7","6,7 MM A.SERİ MATKAP UCU","AD","","1","1","","1","1","4.15","0.00000"
"PTGA6,8","6,8 MM A.SERİ MATKAP UCU","AD","","1","1","","1","1","4.15","0.00000"
"PTGA65","6,5 MM A.SERİ MATKAP UCU","AD","","1","1","","1","1","2.64","0.00000"
"PTGA7","7,0 MM A.SERİ MATKAP UCU","AD","","1","1","","1","1","3.24","0.00000"
"PTGA75","7,5 MM A.SERİ MATKAP UCU","AD","","1","1","","1","1","3.74","0.00000"
"PTGA8","8,0 MM A.SERİ MATKAP UCU","AD","","1","1","","1","1","4.29","0.00000"
"PTGA8,7","8,7 MM A.SERİ MATKAP UCU","AD","","1","1","","1","1","5.20","0.00000"
"PTGA85","8,5 MM A.SERİ MATKAP UCU","AD","","1","1","","1","1","5.00","0.00000"
"PTGA9","9,0 MM A.SERİ MATKAP UCU","AD","","1","1","","1","1","5.72","0.00000"
"PTGA95","9,5 MM A.SERİ MATKAP UCU","AD","","1","1","","1","1","6.32","0.00000"
"PTGELM4D","M4 DÜZ EL KILAVUZ TAKIM","AD","","1","1","","1","1","0.00","0.00000"
"PTGK14","14,0 MM MORS KONİK MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTGK15","15,0 MM MORS KONİK MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTGK155","15,5 MM MORS KONİK MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTGK16","16,0 MM MORS KONİK MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTGK165","16,5 MM MORS KONİK MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTGK17","17,00 MM MORS KONİK MATKAP UCU","AD","","1","1","","1","1","112.20","0.00000"
"PTGK17,5","17,5 MM MORS KONİK MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTGK18","18,0 MM MORS KONİK MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTGK18,5","18,5 MM MORS KONİK MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTGK19","19,0 MM MORS KONİK MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTGK195","19,5 MM MORS KONİK MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTGK20","20,0 MM MORS KONİK MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTGK20,25","20,25 MM MORS KONİK MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTGK205","20,5 MM MORS KONİK MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTGK21","21,0 MM MORS KONİK MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTGK215","21,5 MM MORS KONİK MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTGK22","22,0 MM MORS KONİK MATKAP UCU","AD","","1","1","","1","1","14.60","0.00000"
"PTGK23","23,0 MM MORS KONİK MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTGK25","25,0 MM MORS KONİK MATKAP UCU","AD","","1","1","","1","1","0.00","0.00000"
"PTGK30","30,0 MM MORS KONİK MATKAP UCU","AD","AD","1","1","","1","1","0.00","0.00000"
"PTGK32","32,0 MM MORS KONİK MATKAP UCU","AD","AD","1","1","","1","1","0.00","0.00000"
"PTGK35","35,0 MM MORS KONİK MATKAP UCU","AD","AD","1","1","","1","1","0.00","0.00000"
"PTGK40","40,0 MM MORS KONİK MATKAP UCU","AD","AD","1","1","","1","1","0.00","0.00000"
"PTGK45","45,0 MM MORS KONİK MATKAP UCU","AD","AD","1","1","","1","1","0.00","0.00000"
"PTGKLVTK","M3-M12 KILAVUZ VE PAFTA TAKIMI","AD","","1","1","","1","1","0.00","0.00000"
"PTGM10H","M10 MAKİNA KILAVUZU","AD","","1","1","","1","1","5.40","0.00000"
"PTGM10KLVTK","M10 KLAVUZ TAKIM","AD","","1","1","","1","1","7.70","0.00000"
"PTGM10P","M10 PAFTA","AD","","1","1","","1","1","7.50","0.00000"
"PTGM112","M1-12 KILAVUZ KOLU","AD","","1","1","","1","1","0.00","0.00000"
"PTGM12H","M12 MAKİNA KILAVUZU","AD","","1","1","","1","1","7.70","0.00000"
"PTGM12KLVTK","M12 KLAVUZ TAKIM","AD","","1","1","","1","1","13.00","0.00000"
"PTGM12P","M12 PAFTA","AD","","1","1","","1","1","9.80","0.00000"
